row_type,db,K,policy_ids,baseline,query_id,setup_ms,disk_overhead_bytes,cold_ms,cold_peak_rss_kb,hot1_ms,hot1_peak_rss_kb,hot2_ms,hot2_peak_rss_kb,hot3_ms,hot3_peak_rss_kb,hot4_ms,hot4_peak_rss_kb,hot5_ms,hot5_peak_rss_kb,hot_avg_ms,hot_avg_peak_rss_kb,status,error_type,error_msg
setup,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",rls_with_index,__setup__,297.856,7962624,,,,,,,,,,,,,,,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",ours,1,,,181.631,46764,60.828,53204,,,,,,,,,60.828,53204,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",rls_with_index,1,,,30.576,17004,30.388,32952,,,,,,,,,30.388,32952,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",ours,2,,,30.918,24328,30.629,30500,,,,,,,,,30.629,30500,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",rls_with_index,2,,,30.544,17004,30.383,22724,,,,,,,,,30.383,22724,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",ours,3,,,211.523,45384,30.658,43840,,,,,,,,,30.658,43840,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",rls_with_index,3,,,30.577,17008,30.374,36584,,,,,,,,,30.374,36584,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",ours,4,,,181.356,51260,30.646,53820,,,,,,,,,30.646,53820,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",rls_with_index,4,,,30.552,17008,30.564,36012,,,,,,,,,30.564,36012,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",ours,5,,,211.525,46116,30.646,43124,,,,,,,,,30.646,43124,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",rls_with_index,5,,,30.592,17008,30.386,37512,,,,,,,,,30.386,37512,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",ours,6,,,151.234,42172,30.614,50868,,,,,,,,,30.614,50868,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",rls_with_index,6,,,30.590,17008,30.363,32392,,,,,,,,,30.363,32392,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",ours,7,,,211.472,45980,30.656,43508,,,,,,,,,30.656,43508,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",rls_with_index,7,,,30.591,17008,30.447,22212,,,,,,,,,30.447,22212,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",ours,8,,,211.471,45668,60.694,59564,,,,,,,,,60.694,59564,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",rls_with_index,8,,,30.562,17008,30.371,37572,,,,,,,,,30.371,37572,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",ours,9,,,181.275,49824,60.738,58552,,,,,,,,,60.738,58552,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",rls_with_index,9,,,180.996,38084,150.817,38596,,,,,,,,,150.817,38596,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",ours,10,,,211.526,45928,30.722,42320,,,,,,,,,30.722,42320,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",rls_with_index,10,,,30.613,17008,30.380,22664,,,,,,,,,30.380,22664,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",ours,11,,,30.973,24332,30.626,29476,,,,,,,,,30.626,29476,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",rls_with_index,11,,,30.538,17004,30.367,22212,,,,,,,,,30.367,22212,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",ours,12,,,151.282,43224,30.624,53940,,,,,,,,,30.624,53940,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",rls_with_index,12,,,30.550,17004,30.369,36012,,,,,,,,,30.369,36012,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",ours,13,,,30.924,24328,30.634,38748,,,,,,,,,30.634,38748,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",rls_with_index,13,,,30.541,17004,30.378,21640,,,,,,,,,30.378,21640,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",ours,14,,,151.187,43236,30.625,52424,,,,,,,,,30.625,52424,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",rls_with_index,14,,,30.545,17004,30.356,33928,,,,,,,,,30.356,33928,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",ours,15,,,151.272,45292,30.617,53992,,,,,,,,,30.617,53992,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",rls_with_index,15,,,30.573,17004,30.365,34988,,,,,,,,,30.365,34988,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",ours,16,,,30.862,24328,30.607,29476,,,,,,,,,30.607,29476,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",rls_with_index,16,,,30.537,17004,30.376,22152,,,,,,,,,30.376,22152,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",ours,17,,,151.223,43240,30.599,52452,,,,,,,,,30.599,52452,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",rls_with_index,17,,,30.586,17004,30.361,33988,,,,,,,,,30.361,33988,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",ours,18,,,211.513,46272,30.615,43176,,,,,,,,,30.615,43176,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",rls_with_index,18,,,30.584,17004,30.380,34988,,,,,,,,,30.380,34988,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",ours,19,,,151.293,43416,30.624,52204,,,,,,,,,30.624,52204,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",rls_with_index,19,,,30.591,17004,30.365,33416,,,,,,,,,30.365,33416,ok,,
